name,level,type,city,district,address,longitude,latitude,rating_amount,rating_score,rating_average,google
彰化縣鹿港鎮萬興社區發展協會,C,巷弄長照站,彰化縣,鹿港鎮,彰化縣鹿港鎮頭崙里頂草路2段150號,120.4770355,24.09152222,6,22,3.666666667,2.2
同楹居家護理所,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮海埔里海埔巷76之5號,120.4436188,24.0851593,29,119,4.103448276,3.2
秀傳醫療財團法人彰濱秀傳紀念醫院,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮鹿工路6號,120.4110489,24.0781765,28,92,3.285714286,4.2
社團法人彰化縣鹿港鎮洋厝社區發展協會,C,巷弄長照站,彰化縣,鹿港鎮,彰化縣鹿港鎮洋厝里洋厝里鹿草路3段260巷27號,120.4487915,24.09432983,40,140,3.5,2.4
彰化基督教醫療財團法人附設鹿港基督教居家護理所,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮中正路480號,120.4382401,24.06046104,50,150,3,4.7
華佗物理治療所,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮永安里復興路179號,120.4383392,24.05397034,6,14,2.333333333,3
健馨護理之家,B,喘息服務,彰化縣,鹿港鎮,彰化縣鹿港鎮鹿西路235巷17號,120.4173126,24.06500816,36,108,3,2.1
彰秀護理之家,B,喘息服務,彰化縣,鹿港鎮,彰化縣鹿港鎮東石里25鄰鹿工路1-3號,120.4129715,24.07623482,36,126,3.5,5
花蓮縣卓溪鄉衛生所附設居家護理所,B,專業照護服務,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓溪村中正路65號,121.3158875,23.33295059,32,160,5,2.4
花蓮縣卓溪鄉衛生室,B,喘息服務,花蓮縣,卓溪鄉,花蓮縣卓溪鄉太平村太平11號,121.3199844,23.40607834,29,125,4.310344828,2.1
花蓮縣卓溪鄉崙天社區發展協會,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉古風村1鄰崙天20號,121.2648926,23.22017288,46,221,4.804347826,5
花蓮縣卓溪鄉崙山社區發展協會,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉崙山村1鄰11號,121.3434525,23.43923187,9,30,3.333333333,3.6
花蓮縣卓溪鄉衛生所附設居家式服務類長期照顧服務機構,B,居家服務,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓溪村中正65號,121.3041534,23.34593201,38,110,2.894736842,4.1
花蓮縣原力全人發展協會,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓清村1鄰清水13號,121.2725372,23.27750015,34,146,4.294117647,3.8
花蓮縣卓溪鄉衛生所,B,居家失能個案家庭醫師照護服務,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓溪村中正65號,121.3041916,23.34599113,38,129,3.394736842,5
卓溪村社區發展協會,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓溪村卓溪村中正64號,121.3044586,23.34584236,24,77,3.208333333,2.7
花蓮縣卓溪鄉山里社區發展協會,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉立山村,121.3167648,23.43386841,38,133,3.5,4.6
富源社區發展協會-C 級長照站,B,喘息服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞祥村富源路2號,121.3801193,23.58026886,34,170,5,3.5
瑞穗鄉衛生所附設居家護理所,B,專業照護服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞穗村民生街75號,121.3790588,23.49977112,35,63,1.8,3
瑞鈞居家物理治療所,B,專業照護服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞美村市場一路10號,121.3856125,23.49171066,20,84,4.2,4
花蓮縣瑞穗鄉衛生所,A,個案管理服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞穗村民生街75號,121.3790588,23.49977112,10,29,2.9,3.8
花蓮縣鶴岡社區營照協會,B,喘息服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉鶴岡村屋拉力二街94號,121.3910828,23.51114464,43,172,4,3.7
真善美發展協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞穗村中山路1段197號,121.3770065,23.49727631,21,105,5,3.1
花蓮縣旮馬亞發展協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞良村中山路三段72號,121.3950424,23.49250412,50,130,2.6,2.8
花蓮縣瑞穗鄉富民社區發展協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉富民村民享路13-6號,121.3773117,23.56419182,27,86,3.185185185,2.8
黃外科診所,B,居家失能個案家庭醫師照護服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞美村中華路124號,121.3806992,23.49786186,15,27,1.8,4.7
花蓮縣馬立雲營造協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉舞鶴村馬立雲路139-6號,121.3499298,23.47209549,8,36,4.5,3.4
花蓮縣私立德心社區式服務類長期照顧服務機構,B,家庭托顧服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞美村11鄰中山路2段39號,121.3769989,23.49748993,25,43,1.72,2.4
富原診所,B,居家失能個案家庭醫師照護服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉富源村中正路156號,121.3765106,23.57731438,22,64,2.909090909,2.1
花蓮縣瑞穗鄉瑞祥社區發展協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞祥村祥北路二段127號,121.3588104,23.49983788,15,47,3.133333333,3.7
花蓮縣瑞穗鄉富源社區發展協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉富源村學士路31號,121.3758011,23.57863235,25,113,4.52,3.7
財團法人以琳基督徒中心,C,巷弄長照站,臺北市,南港區,臺北市南港區合成里中坡北路92號2樓,121.5804825,25.04793549,24,110,4.583333333,2.9
臺北市南港區鴻福社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區鴻福里成福路82號,121.5865097,25.04386902,15,48,3.2,3.9
社團法人中華民國我願意全人關懷協會,C,巷弄長照站,臺北市,南港區,臺北市南港區萬福里東新街64巷7、11、13號,121.5855103,25.04717827,33,139,4.212121212,4.4
愛迪樂居家職能治療所,B,專業照護服務,臺北市,南港區,臺北市南港區福德街373巷5號15樓,121.5912399,25.04034233,11,40,3.636363636,4.2
臺北市獨立型態南港居家護理所,B,專業照護服務,臺北市,南港區,臺北市南港區聯成里東新街13巷7號,121.5858383,25.04794502,33,165,5,5
臺北市獨立型態成福居家護理所,B,專業照護服務,臺北市,南港區,臺北市南港區百福里成福路204號,121.5885696,25.04058266,43,176,4.093023256,4.2
愛志旺股份有限公司附設臺北市私立愛志旺居家式服務類長期照顧服務機構,B,居家服務,臺北市,南港區,臺北市南港區東新里重陽路120號,121.5994797,25.05654907,48,197,4.104166667,2.7
財團法人立私立健順養護中心受託經營管理本市南港老人服務中心,B,營養餐飲服務,臺北市,南港區,臺北市南港區重陽路187巷5號1、2樓,121.5987625,25.05712891,5,17,3.4,2.8
社團法人台灣厝邊有愛關懷協會錫安教會,C,巷弄長照站,臺北市,南港區,臺北市南港區玉成里玉成街20號,121.5816498,25.05032539,5,19,3.8,3
台北市南港區新光社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區新光里昆陽街140巷42弄4號,121.5924377,25.04934311,26,75,2.884615385,4
臺北市南港區仁福社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區仁福里福德街373巷61號1樓,121.5921402,25.03946877,29,119,4.103448276,2.8
社團法人中華基督教加倍愛全人關懷協會,C,巷弄長照站,臺北市,南港區,臺北市南港區中南里忠孝東路七段625巷16號,121.6155167,25.05368042,21,67,3.19047619,-0.2
財團法人台灣基督傳道會復生教會,C,巷弄長照站,臺北市,南港區,臺北市南港區舊莊里南深路21巷18號,121.6219482,25.03786659,19,95,5,4.5
社團法人台灣厝邊有愛關懷協會中研教會,C,巷弄長照站,臺北市,南港區,臺北市南港區中研里研究院路二段11巷5號,121.6158295,25.04668236,7,35,5,3.1
新富里辦公處,C,巷弄長照站,臺北市,南港區,臺北市南港區新富里富康街25號,121.6173782,25.05365181,43,189,4.395348837,1.2
臺北市政府社會局委託財團法人私立健順養護中心經營管理南港日間照顧中心,B,日間照顧服務,臺北市,南港區,臺北市南港區重陽路187巷5號,121.5987625,25.05712891,28,98,3.5,4.4
臺北市南港區中研新村社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區中研里研究院路2段70巷47弄4號1樓,121.6130066,25.04579926,35,151,4.314285714,3.5
臺北市心悅成福文化協會,C,巷弄長照站,臺北市,南港區,臺北市南港區成福里成福路121巷34-1號1樓,121.5881348,25.04253769,20,64,3.2,3.4
臺北市南港區好厝邊社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區中研里研究院路2段70巷12號2樓（中研區民活動中心）,121.6144867,25.04541779,8,31,3.875,3.7
與樂職能治療所,B,專業照護服務,臺北市,南港區,臺北市南港區八德路四段881號2樓,121.580452,25.05083847,45,77,1.711111111,5
翰林中醫診所,B,專業照護服務,臺北市,南港區,臺北市南港區研究院路一段27號1樓,121.6165466,25.05382919,15,75,5,5
台北市南港區南港社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區南港里新民街64號2樓,121.6115265,25.05592537,46,133,2.891304348,1.2
臺北市南港區久如社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區九如里研究院路2段208號1樓,121.6170807,25.03670692,18,45,2.5,3.4
臺北市後山埤文化發展協會~東新91健康樂活心聚點,C,巷弄長照站,臺北市,南港區,臺北市南港區聯成里東新街91號,121.5891113,25.04671097,4,14,3.5,3.7
臺北市南港紳士協會,C,巷弄長照站,臺北市,南港區,臺北市南港區東新里重陽路188號2樓,121.6023331,25.05737877,12,59,4.916666667,3.4
臺北市南港區仁福里辦公處,C,巷弄長照站,臺北市,南港區,臺北市南港區成福里福德街443號1樓,121.5906296,25.04000282,33,119,3.606060606,3.5
臺北市私立福安老人長期照顧中心,B,喘息服務,臺北市,南港區,臺北市南港區萬福里 007鄰 玉成街140巷21、23號2樓,121.5827637,25.0439682,20,64,3.2,4
李文珍小兒科診所,B,居家失能個案家庭醫師照護服務,臺北市,南港區,臺北市南港區研究院路二段74號,121.6151047,25.04557037,22,86,3.909090909,3
富康活力藥局,B,專業照護服務,臺北市,南港區,臺北市南港區研究院路一段101巷8號,121.6165085,25.05180931,16,66,4.125,4.5
臺北市南港舊莊社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區舊莊里舊莊街1段91巷11號(舊莊區民活動中心),121.6195221,25.0413208,2,10,5,4.6
高雄市桃源區勤和就地重建發展協會,C,巷弄長照站,高雄市,桃源區,高雄市桃源區勤和里南橫公路三段平臺巷27號,120.7873611,23.18270874,38,95,2.5,3.3
高雄市原住民文化藝術發展協會,C,巷弄長照站,高雄市,桃源區,高雄市桃源區高中里興中巷95號,120.7143707,23.12668037,43,65,1.511627907,3.6
高雄市桃源區建山社區發展協會,C,巷弄長照站,高雄市,桃源區,高雄市桃源區建山里建山巷86號,120.6844254,23.10529709,4,17,4.25,2.3
高雄市桃源區高中社區發展協會,C,巷弄長照站,高雄市,桃源區,高雄市桃源區高中里興中巷46號,120.7191315,23.12846947,9,45,5,3.1
社團法人中華家庭暨社區展望協會復興文化健康站,C,巷弄長照站,高雄市,桃源區,高雄市桃源區復興里愛玉路20號,120.8046799,23.21769714,3,12,4,1.4
高雄市桃源區寶山社區發展協會寶山文化健康站,C,巷弄長照站,高雄市,桃源區,高雄市桃源區寶山里寶山巷59號,120.7211914,23.05438042,21,63,3,2.2
高雄市桃源區嘎啦鳳社區發展協會,B,營養餐飲服務,高雄市,桃源區,高雄市桃源區南進巷180-10號,120.7642899,23.15825844,21,71,3.380952381,3.6
高雄市桃源區衛生所,A,個案管理服務,高雄市,桃源區,高雄市桃源區桃源里南進巷188-1號,120.7641754,23.1584549,24,108,4.5,1
社團法人中華家庭暨社區展望協會,C,巷弄長照站,高雄市,桃源區,高雄市桃源區梅山里38-5號,120.8236008,23.26732254,6,25,4.166666667,1.6
財團法人臺安基金會,C,巷弄長照站,高雄市,桃源區,高雄市桃源區建山里59號,120.684082,23.10148811,23,69,3,3.1
高雄市嘎啦鳳社區發展協會嘎啦鳳文化健康站,C,巷弄長照站,高雄市,桃源區,高雄市桃源區桃源里南進巷180-10號,120.7656097,23.15856171,2,8,4,4.1
彰化縣芳苑鄉三合社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉三合村林功路396巷12號,120.3612137,23.91776085,44,211,4.795454545,3.2
彰化縣芳苑鄉衛生所,A,個案管理服務,彰化縣,芳苑鄉,彰化縣芳苑鄉斗苑路芳苑段194巷48號,120.3205414,23.92504501,12,46,3.833333333,4.4
彰化縣芳苑鄉崙腳社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉崙腳村崙腳村中正路33號,120.3618393,23.97057152,31,96,3.096774194,4.4
彰化縣芳苑鄉新生社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉新生村新生村草漢路草2段228巷5號,120.3899536,23.98273659,2,10,5,3.3
彰化縣芳苑鄉漢寶社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉漢寶村漢寶村成功一路45號,120.3691788,24.00464249,49,196,4,4.5
財團法人台灣基督教長老教會彰化中會路上教會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉路上村福榮村上林路路上段473號,120.3333588,23.89585686,43,194,4.511627907,3.2
彰化縣芳苑鄉王功社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉王功村王功村育嬰巷1號,120.3406219,23.96419907,20,44,2.2,4.3
建平社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉建平村新興巷33號,120.399353,23.97296906,17,78,4.588235294,2.2
彰化縣芳苑鄉芳苑社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉芳苑村芳苑村芳漢路二段179號,120.3204651,23.92939949,26,99,3.807692308,4
芳雅居家物理治療所,B,專業照護服務,彰化縣,芳苑鄉,彰化縣芳苑鄉仁愛村斗苑路180號,120.3209152,23.9236908,15,60,4,3.2
財團法人台灣基督長老教會彰化中會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉仁愛村斗苑路245號,120.3185501,23.92478371,43,172,4,2.5
彰化縣芳苑鄉草湖社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉草湖村二溪路草2段319號,120.3819275,23.95514488,30,150,5,5
彰化縣芳苑鄉永興社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉永興村永興村太平路218號,120.3319702,23.94592094,3,9,3,4.7
彰化縣芳苑鄉後寮社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉後寮村後寮村寮北巷5號,120.3444138,23.92189598,13,57,4.384615385,1.8
彰化縣芳苑鄉博愛社區發展協會,C,巷弄長照站,彰化縣,芳苑鄉,彰化縣芳苑鄉博愛村博愛村北頭巷6號,120.3404083,23.96634865,11,34,3.090909091,2.4
彰化縣大村鄉大橋社區發展協會,C,巷弄長照站,彰化縣,大村鄉,彰化縣大村鄉大橋村大橋村中山路3段193巷69號,120.5557632,23.99983406,47,146,3.106382979,2.7
財團法人切膚之愛社會福利慈善事業基金會附設彰化縣私立連瑪玉學苑社區式服務類長期照顧服務機構,B,小規模多機能服務,彰化縣,大村鄉,彰化縣大村鄉大橋村慶安路429巷25號,120.5475311,23.99730301,16,77,4.8125,3
彰化縣大村鄉新興社區發展協會,B,喘息服務,彰化縣,大村鄉,彰化縣大村鄉新興村新興巷6號之3號,120.5376358,23.97318459,18,58,3.222222222,1.6
彰化縣大村鄉大崙社區發展協會,C,巷弄長照站,彰化縣,大村鄉,彰化縣大村鄉大崙村大崙村大崙二巷28-2號,120.5135574,23.99172211,21,90,4.285714286,4.3
彰化縣大村鄉加錫社區發展協會,C,巷弄長照站,彰化縣,大村鄉,彰化縣大村鄉加錫村加錫村加錫2巷16號-3,120.5250092,23.98888588,13,52,4,4
彰化縣私立大村社區式服務類長期照顧服務機構,B,家庭托顧服務,彰化縣,大村鄉,彰化縣大村鄉黃厝村山腳路55-5號,120.5871735,23.98331261,19,76,4,4
宜禾診所,C,巷弄長照站,彰化縣,大村鄉,彰化縣大村鄉過溝村過溝村過溝3巷29號,120.5544052,23.99384499,8,34,4.25,3.3
財團法人大庄慈雲寺護理之家,B,喘息服務,彰化縣,大村鄉,彰化縣大村鄉貢旗村旗興路1段288號,120.5406952,23.97673416,50,105,2.1,3.8
萬來診所,B,居家失能個案家庭醫師照護服務,彰化縣,大村鄉,彰化縣大村鄉山腳路80-8號,120.5856247,23.98991394,20,100,5,4
員林郭醫院附設護理之家,B,喘息服務,彰化縣,大村鄉,彰化縣大村鄉田洋橫巷2-9號,120.5398102,23.9989357,19,74,3.894736842,4.2
員林郭醫院大村分院,B,交通接送服務,彰化縣,大村鄉,彰化縣大村鄉大村村田洋橫巷2之9號,120.5398102,23.9989357,15,75,5,4.3
彰化縣大村鄉南勢社區發展協會,C,巷弄長照站,彰化縣,大村鄉,彰化縣大村鄉南勢村南勢村南一橫巷3-12號,120.5487061,23.9856205,12,31,2.583333333,4.3
彰化縣大村鄉平和社區發展協會,C,巷弄長照站,彰化縣,大村鄉,彰化縣大村鄉平和村平和村山腳路127號,120.5770721,23.99514198,15,68,4.533333333,4.9
